,Datetime,hour,day,month,year,Pressure(kPa,Wind_Speed(m/s),Temperature(°C),Radiation(W/m^2),Cloud_Coverage(%),Rain(mm/hour),Relative_Humidity(%),wind_lag1,wind_lag3,wind_lag24
59625,2025-10-20 09:00:00,9,20,10,2025,101.16,12.1,30.5,529.0,100,0.0,73.0,9.8,8.3,3.2
59626,2025-10-20 10:00:00,10,20,10,2025,101.12,14.6,31.6,659.0,99,0.0,63.0,12.1,8.1,3.8
59627,2025-10-20 11:00:00,11,20,10,2025,101.06,13.4,32.2,745.0,70,0.0,57.0,14.6,9.8,5.4
59628,2025-10-20 12:00:00,12,20,10,2025,100.95,13.5,32.5,749.0,52,0.0,55.0,13.4,12.1,3.4
59629,2025-10-20 13:00:00,13,20,10,2025,100.86,14.0,32.5,668.0,44,0.0,54.0,13.5,14.6,6.3
59630,2025-10-20 14:00:00,14,20,10,2025,100.78999999999999,14.0,32.2,543.0,55,0.0,54.0,14.0,13.4,6.9
59631,2025-10-20 15:00:00,15,20,10,2025,100.72,12.0,31.5,364.0,20,0.0,59.0,14.0,13.5,3.6
59632,2025-10-20 16:00:00,16,20,10,2025,100.75,6.9,30.3,164.0,36,0.0,67.0,12.0,14.0,1.7
59633,2025-10-20 17:00:00,17,20,10,2025,100.82000000000001,2.2,28.9,18.0,21,0.0,75.0,6.9,14.0,4.0
59634,2025-10-20 18:00:00,18,20,10,2025,100.91,8.3,27.9,0.0,51,0.0,85.0,2.2,12.0,3.0
59635,2025-10-20 19:00:00,19,20,10,2025,101.03,5.5,27.4,0.0,94,0.0,87.0,8.3,6.9,3.8
59636,2025-10-20 20:00:00,20,20,10,2025,101.11,4.8,27.2,0.0,99,0.0,88.0,5.5,2.2,3.8
59637,2025-10-20 21:00:00,21,20,10,2025,101.09,2.4,27.2,0.0,97,0.0,89.0,4.8,8.3,2.2
59638,2025-10-20 22:00:00,22,20,10,2025,101.1,0.2,27.0,0.0,100,0.0,90.0,2.4,5.5,1.0
59639,2025-10-20 23:00:00,23,20,10,2025,101.07000000000001,1.1,26.6,0.0,98,0.0,95.0,0.2,4.8,0.6
59640,2025-10-21 00:00:00,0,21,10,2025,101.03,1.8,26.7,0.0,67,0.0,95.0,1.1,2.4,0.6
59641,2025-10-21 01:00:00,1,21,10,2025,101.0,4.0,26.3,0.0,12,0.0,96.0,1.8,0.2,0.3
59642,2025-10-21 02:00:00,2,21,10,2025,101.02000000000001,5.1,26.1,0.0,92,0.0,97.0,4.0,1.1,4.0
59643,2025-10-21 03:00:00,3,21,10,2025,101.0,8.2,25.7,0.0,80,0.0,98.0,5.1,1.8,7.7
59644,2025-10-21 04:00:00,4,21,10,2025,101.03,10.1,25.3,0.0,34,0.0,94.0,8.2,4.0,6.3
59645,2025-10-21 05:00:00,5,21,10,2025,101.08,10.1,25.6,0.0,8,0.0,89.0,10.1,5.1,6.8
59646,2025-10-21 06:00:00,6,21,10,2025,101.17,11.2,26.3,42.0,9,0.0,84.0,10.1,8.2,8.3
59647,2025-10-21 07:00:00,7,21,10,2025,101.24,10.8,27.9,219.0,12,0.0,79.0,11.2,10.1,8.1
59648,2025-10-21 08:00:00,8,21,10,2025,101.27000000000001,13.4,29.4,427.0,12,0.0,74.0,10.8,10.1,9.8
59649,2025-10-21 09:00:00,9,21,10,2025,101.28999999999999,15.4,31.0,608.0,1,0.0,66.0,13.4,11.2,12.1
59650,2025-10-21 10:00:00,10,21,10,2025,101.22999999999999,15.2,31.9,737.0,2,0.0,57.0,15.4,10.8,14.6
59651,2025-10-21 11:00:00,11,21,10,2025,101.14,12.0,32.4,800.0,1,0.0,52.0,15.2,13.4,13.4
59652,2025-10-21 12:00:00,12,21,10,2025,101.06,11.9,32.6,792.0,2,0.0,51.0,12.0,15.4,13.5
59653,2025-10-21 13:00:00,13,21,10,2025,100.95,12.9,32.4,710.0,1,0.0,50.0,11.9,15.2,14.0
59654,2025-10-21 14:00:00,14,21,10,2025,100.89,12.6,32.1,566.0,1,0.0,51.0,12.9,12.0,14.0
59655,2025-10-21 15:00:00,15,21,10,2025,100.85,10.1,31.4,374.0,1,0.0,57.0,12.6,11.9,12.0
59656,2025-10-21 16:00:00,16,21,10,2025,100.86,5.5,30.0,167.0,1,0.0,67.0,10.1,12.9,6.9
59657,2025-10-21 17:00:00,17,21,10,2025,100.92999999999999,5.8,28.5,18.0,8,0.0,70.0,5.5,12.6,2.2
59658,2025-10-21 18:00:00,18,21,10,2025,100.95,5.9,27.8,0.0,5,0.0,71.0,5.8,10.1,8.3
59659,2025-10-21 19:00:00,19,21,10,2025,101.06,3.1,27.5,0.0,2,0.0,73.0,5.9,5.5,5.5
59660,2025-10-21 20:00:00,20,21,10,2025,101.1,2.5,27.2,0.0,1,0.0,76.0,3.1,5.8,4.8
59661,2025-10-21 21:00:00,21,21,10,2025,101.12,3.0,26.6,0.0,1,0.0,79.0,2.5,5.9,2.4
59662,2025-10-21 22:00:00,22,21,10,2025,101.13,2.9,26.2,0.0,2,0.0,82.0,3.0,3.1,0.2
59663,2025-10-21 23:00:00,23,21,10,2025,101.11,5.3,26.0,0.0,2,0.0,87.0,2.9,2.5,1.1
59664,2025-10-22 00:00:00,0,22,10,2025,101.09,5.0,25.9,0.0,5,0.0,87.0,5.3,3.0,1.8
59665,2025-10-22 01:00:00,1,22,10,2025,101.07000000000001,5.5,25.6,0.0,76,0.0,87.0,5.0,2.9,4.0
59666,2025-10-22 02:00:00,2,22,10,2025,101.08,7.1,25.4,0.0,79,0.0,86.0,5.5,5.3,5.1
59667,2025-10-22 03:00:00,3,22,10,2025,101.1,8.1,25.2,0.0,27,0.0,83.0,7.1,5.0,8.2
59668,2025-10-22 04:00:00,4,22,10,2025,101.1,8.8,24.9,0.0,3,0.0,80.0,8.1,5.5,10.1
59669,2025-10-22 05:00:00,5,22,10,2025,101.17,8.9,25.0,0.0,0,0.0,81.0,8.8,7.1,10.1
59670,2025-10-22 06:00:00,6,22,10,2025,101.24,10.7,26.2,41.0,0,0.0,80.0,8.9,8.1,11.2
59671,2025-10-22 07:00:00,7,22,10,2025,101.3,10.1,27.9,215.0,0,0.0,80.0,10.7,8.8,10.8
59672,2025-10-22 08:00:00,8,22,10,2025,101.33,11.4,29.2,420.0,0,0.0,76.0,10.1,8.9,13.4
59673,2025-10-22 09:00:00,9,22,10,2025,101.32000000000001,12.5,30.7,600.0,0,0.0,68.0,11.4,10.7,15.4
59674,2025-10-22 10:00:00,10,22,10,2025,101.26,13.4,31.6,729.0,0,0.0,59.0,12.5,10.1,15.2
59675,2025-10-22 11:00:00,11,22,10,2025,101.14,13.0,32.1,792.0,5,0.0,54.0,13.4,11.4,12.0
59676,2025-10-22 12:00:00,12,22,10,2025,101.06,12.4,32.3,774.0,2,0.0,53.0,13.0,12.5,11.9
59677,2025-10-22 13:00:00,13,22,10,2025,100.97,11.4,32.3,698.0,1,0.0,52.0,12.4,13.4,12.9
59678,2025-10-22 14:00:00,14,22,10,2025,100.92,10.4,32.0,560.0,0,0.0,52.0,11.4,13.0,12.6
59679,2025-10-22 15:00:00,15,22,10,2025,100.88,7.4,31.6,370.0,0,0.0,55.0,10.4,12.4,10.1
59680,2025-10-22 16:00:00,16,22,10,2025,100.87,4.1,30.2,163.0,0,0.0,69.0,7.4,11.4,5.5
59681,2025-10-22 17:00:00,17,22,10,2025,100.9,4.7,28.5,17.0,0,0.0,72.0,4.1,10.4,5.8
59682,2025-10-22 18:00:00,18,22,10,2025,100.96000000000001,6.3,27.8,0.0,0,0.0,72.0,4.7,7.4,5.9
59683,2025-10-22 19:00:00,19,22,10,2025,101.06,6.7,27.6,0.0,0,0.0,72.0,6.3,4.1,3.1
59684,2025-10-22 20:00:00,20,22,10,2025,101.11,5.6,27.3,0.0,0,0.0,76.0,6.7,4.7,2.5
59685,2025-10-22 21:00:00,21,22,10,2025,101.1,4.4,26.9,0.0,0,0.0,80.0,5.6,6.3,3.0
59686,2025-10-22 22:00:00,22,22,10,2025,101.13,3.2,26.7,0.0,0,0.0,81.0,4.4,6.7,2.9
59687,2025-10-22 23:00:00,23,22,10,2025,101.11,5.2,26.2,0.0,0,0.0,88.0,3.2,5.6,5.3
59688,2025-10-23 00:00:00,0,23,10,2025,101.1,5.1,26.0,0.0,0,0.0,89.0,5.2,4.4,5.0
59689,2025-10-23 01:00:00,1,23,10,2025,101.03,4.9,25.6,0.0,0,0.0,91.0,5.1,3.2,5.5
59690,2025-10-23 02:00:00,2,23,10,2025,101.0,5.2,25.2,0.0,0,0.0,92.0,4.9,5.2,7.1
59691,2025-10-23 03:00:00,3,23,10,2025,100.97999999999999,5.5,24.8,0.0,0,0.0,92.0,5.2,5.1,8.1
59692,2025-10-23 04:00:00,4,23,10,2025,101.01,5.9,24.7,0.0,0,0.0,93.0,5.5,4.9,8.8
59693,2025-10-23 05:00:00,5,23,10,2025,101.06,6.7,25.2,0.0,0,0.0,91.0,5.9,5.2,8.9
59694,2025-10-23 06:00:00,6,23,10,2025,101.15,9.0,26.6,41.0,0,0.0,86.0,6.7,5.5,10.7
59695,2025-10-23 07:00:00,7,23,10,2025,101.21000000000001,7.9,28.2,216.0,0,0.0,81.0,9.0,5.9,10.1
59696,2025-10-23 08:00:00,8,23,10,2025,101.26,9.3,29.6,422.0,0,0.0,74.0,7.9,6.7,11.4
59697,2025-10-23 09:00:00,9,23,10,2025,101.27000000000001,9.7,30.8,601.0,0,0.0,65.0,9.3,9.0,12.5
59698,2025-10-23 10:00:00,10,23,10,2025,101.21000000000001,8.7,31.6,728.0,0,0.0,60.0,9.7,7.9,13.4
59699,2025-10-23 11:00:00,11,23,10,2025,101.11,7.1,32.0,790.0,2,0.0,55.0,8.7,9.3,13.0
59700,2025-10-23 12:00:00,12,23,10,2025,101.01,7.0,32.3,781.0,0,0.0,54.0,7.1,9.7,12.4
59701,2025-10-23 13:00:00,13,23,10,2025,100.91,7.5,32.3,701.0,2,0.0,53.0,7.0,8.7,11.4
59702,2025-10-23 14:00:00,14,23,10,2025,100.85,8.4,32.2,543.0,4,0.0,53.0,7.5,7.1,10.4
59703,2025-10-23 15:00:00,15,23,10,2025,100.83,7.7,31.5,348.0,0,0.0,55.0,8.4,7.0,7.4
59704,2025-10-23 16:00:00,16,23,10,2025,100.86,3.5,30.1,150.0,0,0.0,71.0,7.7,7.5,4.1
59705,2025-10-23 17:00:00,17,23,10,2025,100.88,3.8,28.8,15.0,7,0.0,74.0,3.5,8.4,4.7
59706,2025-10-23 18:00:00,18,23,10,2025,100.96000000000001,5.0,28.2,0.0,5,0.0,72.0,3.8,7.7,6.3
59707,2025-10-23 19:00:00,19,23,10,2025,101.07000000000001,5.5,27.6,0.0,0,0.0,73.0,5.0,3.5,6.7
59708,2025-10-23 20:00:00,20,23,10,2025,101.11,5.2,26.8,0.0,0,0.0,79.0,5.5,3.8,5.6
59709,2025-10-23 21:00:00,21,23,10,2025,101.12,2.7,26.3,0.0,0,0.0,84.0,5.2,5.0,4.4
59710,2025-10-23 22:00:00,22,23,10,2025,101.12,0.2,26.2,0.0,0,0.0,86.0,2.7,5.5,3.2
59711,2025-10-23 23:00:00,23,23,10,2025,101.11,0.3,26.4,0.0,0,0.0,82.0,0.2,5.2,5.2
59712,2025-10-24 00:00:00,0,24,10,2025,101.03999999999999,1.0,26.2,0.0,0,0.0,83.0,0.3,2.7,5.1
59713,2025-10-24 01:00:00,1,24,10,2025,101.02000000000001,1.7,25.7,0.0,0,0.0,85.0,1.0,0.2,4.9
59714,2025-10-24 02:00:00,2,24,10,2025,101.01,2.7,25.2,0.0,2,0.0,86.0,1.7,0.3,5.2
59715,2025-10-24 03:00:00,3,24,10,2025,101.01,2.9,24.8,0.0,1,0.0,88.0,2.7,1.0,5.5
59716,2025-10-24 04:00:00,4,24,10,2025,101.03999999999999,3.9,24.5,0.0,10,0.0,88.0,2.9,1.7,5.9
59717,2025-10-24 05:00:00,5,24,10,2025,101.08,6.2,25.5,0.0,9,0.0,82.0,3.9,2.7,6.7
59718,2025-10-24 06:00:00,6,24,10,2025,101.15,8.0,27.0,38.0,14,0.0,84.0,6.2,2.9,9.0
59719,2025-10-24 07:00:00,7,24,10,2025,101.22,7.3,28.2,204.0,6,0.0,84.0,8.0,3.9,7.9
59720,2025-10-24 08:00:00,8,24,10,2025,101.26,8.0,29.8,406.0,4,0.0,75.0,7.3,6.2,9.3
59721,2025-10-24 09:00:00,9,24,10,2025,101.24,8.7,31.2,594.0,5,0.0,61.0,8.0,8.0,9.7
59722,2025-10-24 10:00:00,10,24,10,2025,101.17,7.2,31.9,697.0,6,0.0,57.0,8.7,7.3,8.7
59723,2025-10-24 11:00:00,11,24,10,2025,101.1,5.6,31.9,747.0,19,0.0,55.0,7.2,8.0,7.1
59724,2025-10-24 12:00:00,12,24,10,2025,101.01,5.2,31.8,731.0,28,0.1,56.0,5.6,8.7,7.0
59725,2025-10-24 13:00:00,13,24,10,2025,100.94,7.1,31.3,635.0,38,0.2,59.0,5.2,7.2,7.5
59726,2025-10-24 14:00:00,14,24,10,2025,100.91,11.4,29.9,448.0,45,0.6,71.0,7.1,5.6,8.4
59727,2025-10-24 15:00:00,15,24,10,2025,100.89,7.4,29.2,317.0,25,0.1,74.0,11.4,5.2,7.7
59728,2025-10-24 16:00:00,16,24,10,2025,100.88,7.7,28.6,122.0,12,0.0,78.0,7.4,7.1,3.5
59729,2025-10-24 17:00:00,17,24,10,2025,100.9,4.1,27.9,14.0,20,0.0,85.0,7.7,11.4,3.8
59730,2025-10-24 18:00:00,18,24,10,2025,100.94,3.9,27.4,0.0,4,0.0,88.0,4.1,7.4,5.0
59731,2025-10-24 19:00:00,19,24,10,2025,101.01,4.4,26.9,0.0,2,0.0,91.0,3.9,7.7,5.5
59732,2025-10-24 20:00:00,20,24,10,2025,101.06,4.9,26.5,0.0,1,0.0,94.0,4.4,4.1,5.2
59733,2025-10-24 21:00:00,21,24,10,2025,101.07000000000001,3.9,26.3,0.0,0,0.0,94.0,4.9,3.9,2.7
59734,2025-10-24 22:00:00,22,24,10,2025,101.06,3.0,26.1,0.0,0,0.0,94.0,3.9,4.4,0.2
59735,2025-10-24 23:00:00,23,24,10,2025,101.05,3.2,25.9,0.0,1,0.0,95.0,3.0,4.9,0.3
59736,2025-10-25 00:00:00,0,25,10,2025,101.03,3.8,25.6,0.0,0,0.0,96.0,3.2,3.9,1.0
59737,2025-10-25 01:00:00,1,25,10,2025,100.99,4.1,25.3,0.0,0,0.0,96.0,3.8,3.0,1.7
59738,2025-10-25 02:00:00,2,25,10,2025,100.96000000000001,3.9,25.1,0.0,10,0.0,96.0,4.1,3.2,2.7
59739,2025-10-25 03:00:00,3,25,10,2025,100.97,3.4,24.9,0.0,29,0.0,97.0,3.9,3.8,2.9
59740,2025-10-25 04:00:00,4,25,10,2025,100.97,4.2,24.8,0.0,48,0.0,98.0,3.4,4.1,3.9
59741,2025-10-25 05:00:00,5,25,10,2025,101.05,1.5,25.3,0.0,20,0.0,97.0,4.2,3.9,6.2
59742,2025-10-25 06:00:00,6,25,10,2025,101.13,4.4,26.1,35.0,24,0.0,96.0,1.5,3.4,8.0
59743,2025-10-25 07:00:00,7,25,10,2025,101.19,4.1,27.5,180.0,10,0.0,90.0,4.4,4.2,7.3
59744,2025-10-25 08:00:00,8,25,10,2025,101.22,6.6,29.1,395.0,2,0.0,84.0,4.1,1.5,8.0
59745,2025-10-25 09:00:00,9,25,10,2025,101.22999999999999,9.3,30.3,572.0,9,0.1,74.0,6.6,4.4,8.7
59746,2025-10-25 10:00:00,10,25,10,2025,101.16,10.1,31.1,674.0,19,0.1,65.0,9.3,4.1,7.2
59747,2025-10-25 11:00:00,11,25,10,2025,101.09,7.8,31.2,748.0,17,0.0,65.0,10.1,6.6,5.6
59748,2025-10-25 12:00:00,12,25,10,2025,101.0,5.8,31.5,683.0,22,0.1,63.0,7.8,9.3,5.2
59749,2025-10-25 13:00:00,13,25,10,2025,100.92999999999999,4.2,31.5,618.0,18,0.0,63.0,5.8,10.1,7.1
59750,2025-10-25 14:00:00,14,25,10,2025,100.89,2.6,30.7,510.0,73,0.0,66.0,4.2,7.8,11.4
59751,2025-10-25 15:00:00,15,25,10,2025,100.91,8.8,28.3,293.0,35,1.8,76.0,2.6,5.8,7.4
59752,2025-10-25 16:00:00,16,25,10,2025,100.89,5.8,28.3,139.0,10,0.1,76.0,8.8,4.2,7.7
59753,2025-10-25 17:00:00,17,25,10,2025,100.94,4.8,26.9,14.0,2,0.0,86.0,5.8,2.6,4.1
59754,2025-10-25 18:00:00,18,25,10,2025,101.0,4.2,27.0,0.0,5,0.0,86.0,4.8,8.8,3.9
59755,2025-10-25 19:00:00,19,25,10,2025,101.11,5.6,26.8,0.0,8,0.0,89.0,4.2,5.8,4.4
59756,2025-10-25 20:00:00,20,25,10,2025,101.14,3.8,26.4,0.0,3,0.0,93.0,5.6,4.8,4.9
59757,2025-10-25 21:00:00,21,25,10,2025,101.12,2.8,26.2,0.0,1,0.0,93.0,3.8,4.2,3.9
59758,2025-10-25 22:00:00,22,25,10,2025,101.12,3.9,25.7,0.0,0,0.0,95.0,2.8,5.6,3.0
59759,2025-10-25 23:00:00,23,25,10,2025,101.12,3.2,26.0,0.0,21,0.0,96.0,3.9,3.8,3.2
59760,2025-10-26 00:00:00,0,26,10,2025,101.1,4.0,25.7,0.0,36,0.0,97.0,3.2,2.8,3.8
59761,2025-10-26 01:00:00,1,26,10,2025,101.06,5.5,25.2,0.0,35,0.0,99.0,4.0,3.9,4.1
59762,2025-10-26 02:00:00,2,26,10,2025,101.03999999999999,3.5,24.9,0.0,38,0.0,99.0,5.5,3.2,3.9
59763,2025-10-26 03:00:00,3,26,10,2025,101.03,5.1,24.8,0.0,49,0.0,98.0,3.5,4.0,3.4
59764,2025-10-26 04:00:00,4,26,10,2025,101.05,3.6,24.4,0.0,95,0.0,99.0,5.1,5.5,4.2
59765,2025-10-26 05:00:00,5,26,10,2025,101.1,5.6,24.3,0.0,76,0.0,98.0,3.6,3.5,1.5
59766,2025-10-26 06:00:00,6,26,10,2025,101.19,6.0,25.1,30.0,70,0.0,95.0,5.6,5.1,4.4
59767,2025-10-26 07:00:00,7,26,10,2025,101.25,5.7,27.3,187.0,3,0.0,89.0,6.0,3.6,4.1
59768,2025-10-26 08:00:00,8,26,10,2025,101.27000000000001,7.1,29.3,394.0,4,0.0,76.0,5.7,5.6,6.6
59769,2025-10-26 09:00:00,9,26,10,2025,101.25,7.4,30.6,573.0,2,0.0,66.0,7.1,6.0,9.3
59770,2025-10-26 10:00:00,10,26,10,2025,101.17,7.7,31.4,701.0,13,0.0,61.0,7.4,5.7,10.1
59771,2025-10-26 11:00:00,11,26,10,2025,101.07000000000001,7.2,31.9,737.0,16,0.0,58.0,7.7,7.1,7.8
59772,2025-10-26 12:00:00,12,26,10,2025,101.0,6.3,32.3,724.0,9,0.0,56.0,7.2,7.4,5.8
59773,2025-10-26 13:00:00,13,26,10,2025,100.92,5.1,32.3,653.0,9,0.0,56.0,6.3,7.7,4.2
59774,2025-10-26 14:00:00,14,26,10,2025,100.88,6.5,31.7,513.0,25,0.0,58.0,5.1,7.2,2.6
59775,2025-10-26 15:00:00,15,26,10,2025,100.86,8.7,30.5,324.0,20,0.0,65.0,6.5,6.3,8.8
59776,2025-10-26 16:00:00,16,26,10,2025,100.88,7.2,29.4,141.0,9,0.0,72.0,8.7,5.1,5.8
59777,2025-10-26 17:00:00,17,26,10,2025,100.97999999999999,7.6,27.8,13.0,30,0.0,77.0,7.2,6.5,4.8
59778,2025-10-26 18:00:00,18,26,10,2025,101.05,9.0,27.2,0.0,16,0.0,76.0,7.6,8.7,4.2
59779,2025-10-26 19:00:00,19,26,10,2025,101.13,5.9,26.9,0.0,6,0.0,79.0,9.0,7.2,5.6
59780,2025-10-26 20:00:00,20,26,10,2025,101.14,6.0,26.6,0.0,6,0.0,82.0,5.9,7.6,3.8
59781,2025-10-26 21:00:00,21,26,10,2025,101.15,5.7,26.2,0.0,4,0.0,86.0,6.0,9.0,2.8
59782,2025-10-26 22:00:00,22,26,10,2025,101.16,5.2,25.9,0.0,3,0.0,89.0,5.7,5.9,3.9
59783,2025-10-26 23:00:00,23,26,10,2025,101.13,5.2,25.6,0.0,2,0.0,90.0,5.2,6.0,3.2
59784,2025-10-27 00:00:00,0,27,10,2025,101.1,4.8,25.2,0.0,1,0.0,90.0,5.2,5.7,4.0
59785,2025-10-27 01:00:00,1,27,10,2025,101.03999999999999,4.8,25.1,0.0,4,0.0,90.0,4.8,5.2,5.5
59786,2025-10-27 02:00:00,2,27,10,2025,101.02000000000001,4.4,25.0,0.0,14,0.0,91.0,4.8,5.2,3.5
59787,2025-10-27 03:00:00,3,27,10,2025,101.01,5.6,24.8,0.0,66,0.0,92.0,4.4,4.8,5.1
59788,2025-10-27 04:00:00,4,27,10,2025,101.02000000000001,6.8,24.8,0.0,75,0.0,92.0,5.6,4.8,3.6
59789,2025-10-27 05:00:00,5,27,10,2025,101.1,6.9,24.6,0.0,95,0.0,92.0,6.8,4.4,5.6
59790,2025-10-27 06:00:00,6,27,10,2025,101.17,10.5,25.4,36.0,99,0.0,89.0,6.9,5.6,6.0
59791,2025-10-27 07:00:00,7,27,10,2025,101.24,9.4,27.3,201.0,86,0.0,83.0,10.5,6.8,5.7
59792,2025-10-27 08:00:00,8,27,10,2025,101.3,11.2,29.4,402.0,57,0.0,73.0,9.4,6.9,7.1
59793,2025-10-27 09:00:00,9,27,10,2025,101.3,12.2,30.7,563.0,65,0.0,67.0,11.2,10.5,7.4
59794,2025-10-27 10:00:00,10,27,10,2025,101.22,12.6,31.6,693.0,51,0.0,61.0,12.2,9.4,7.7
59795,2025-10-27 11:00:00,11,27,10,2025,101.17,11.4,31.4,750.0,100,0.0,63.0,12.6,11.2,7.2
59796,2025-10-27 12:00:00,12,27,10,2025,101.08,10.1,32.4,715.0,99,0.0,60.0,11.4,12.2,6.3
59797,2025-10-27 13:00:00,13,27,10,2025,100.97,11.0,32.3,641.0,100,0.0,59.0,10.1,12.6,5.1
59798,2025-10-27 14:00:00,14,27,10,2025,100.92999999999999,11.6,32.1,522.0,99,0.0,58.0,11.0,11.4,6.5
59799,2025-10-27 15:00:00,15,27,10,2025,100.95,11.9,31.2,320.0,100,0.0,60.0,11.6,10.1,8.7
59800,2025-10-27 16:00:00,16,27,10,2025,100.95,9.9,30.0,134.0,99,0.0,69.0,11.9,11.0,7.2
59801,2025-10-27 17:00:00,17,27,10,2025,100.99,10.3,29.2,12.0,100,0.0,77.0,9.9,11.6,7.6
59802,2025-10-27 18:00:00,18,27,10,2025,101.01,10.1,28.7,0.0,100,0.0,79.0,10.3,11.9,9.0
59803,2025-10-27 19:00:00,19,27,10,2025,101.09,8.7,28.3,0.0,100,0.0,79.0,10.1,9.9,5.9
59804,2025-10-27 20:00:00,20,27,10,2025,101.17,7.0,27.8,0.0,97,0.0,82.0,8.7,10.3,6.0
59805,2025-10-27 21:00:00,21,27,10,2025,101.19,5.8,27.3,0.0,75,0.0,86.0,7.0,10.1,5.7
59806,2025-10-27 22:00:00,22,27,10,2025,101.14,6.4,27.1,0.0,100,0.0,87.0,5.8,8.7,5.2
59807,2025-10-27 23:00:00,23,27,10,2025,101.12,5.1,27.3,0.0,100,0.0,86.0,6.4,7.0,5.2
59808,2025-10-28 00:00:00,0,28,10,2025,101.07000000000001,4.8,26.8,0.0,100,0.0,89.0,5.1,5.8,4.8
59809,2025-10-28 01:00:00,1,28,10,2025,101.0,5.6,26.4,0.0,100,0.0,92.0,4.8,6.4,4.8
59810,2025-10-28 02:00:00,2,28,10,2025,100.97999999999999,8.7,26.2,0.0,98,0.0,93.0,5.6,5.1,4.4
59811,2025-10-28 03:00:00,3,28,10,2025,100.99,8.6,26.5,0.0,95,0.0,91.0,8.7,4.8,5.6
59812,2025-10-28 04:00:00,4,28,10,2025,100.97999999999999,8.5,26.5,0.0,24,0.0,89.0,8.6,5.6,6.8
59813,2025-10-28 05:00:00,5,28,10,2025,101.08,8.5,26.7,0.0,22,0.0,93.0,8.5,8.7,6.9
59814,2025-10-28 06:00:00,6,28,10,2025,101.15,8.9,27.7,30.0,34,0.0,87.0,8.5,8.6,10.5
59815,2025-10-28 07:00:00,7,28,10,2025,101.2,12.0,28.9,157.0,44,0.0,81.0,8.9,8.5,9.4
59816,2025-10-28 08:00:00,8,28,10,2025,101.25,15.5,30.4,325.0,100,0.1,70.0,12.0,8.5,11.2
59817,2025-10-28 09:00:00,9,28,10,2025,101.28,18.0,30.5,539.0,60,1.1,71.0,15.5,8.9,12.2
59818,2025-10-28 10:00:00,10,28,10,2025,101.17999999999999,20.8,30.6,661.0,45,0.1,70.0,18.0,12.0,12.6
59819,2025-10-28 11:00:00,11,28,10,2025,101.12,21.7,29.5,628.0,98,0.9,71.0,20.8,15.5,11.4
59820,2025-10-28 12:00:00,12,28,10,2025,101.01,16.2,29.1,302.0,23,0.3,80.0,21.7,18.0,10.1
59821,2025-10-28 13:00:00,13,28,10,2025,100.94,19.2,29.8,636.0,65,0.1,75.0,16.2,20.8,11.0
59822,2025-10-28 14:00:00,14,28,10,2025,100.9,21.6,28.7,378.0,75,0.2,79.0,19.2,21.7,11.6
59823,2025-10-28 15:00:00,15,28,10,2025,100.9,19.6,28.6,281.0,100,0.2,79.0,21.6,16.2,11.9
59824,2025-10-28 16:00:00,16,28,10,2025,100.94,14.3,27.8,104.0,100,0.1,84.0,19.6,19.2,9.9
59825,2025-10-28 17:00:00,17,28,10,2025,100.96000000000001,12.9,27.8,9.0,100,0.0,85.0,14.3,21.6,10.3
59826,2025-10-28 18:00:00,18,28,10,2025,100.99,12.4,27.5,0.0,100,0.4,84.0,12.9,19.6,10.1
59827,2025-10-28 19:00:00,19,28,10,2025,101.09,15.9,27.2,0.0,100,0.2,84.0,12.4,14.3,8.7
59828,2025-10-28 20:00:00,20,28,10,2025,101.15,15.5,27.4,0.0,100,0.1,82.0,15.9,12.9,7.0
59829,2025-10-28 21:00:00,21,28,10,2025,101.13,13.0,26.7,0.0,100,0.0,86.0,15.5,12.4,5.8
59830,2025-10-28 22:00:00,22,28,10,2025,101.09,8.8,26.6,0.0,100,0.0,87.0,13.0,15.9,6.4
59831,2025-10-28 23:00:00,23,28,10,2025,101.02000000000001,9.9,27.2,0.0,73,0.5,85.0,8.8,15.5,5.1
59832,2025-10-29 00:00:00,0,29,10,2025,100.96000000000001,10.4,26.8,0.0,99,1.4,87.0,9.9,13.0,4.8
59833,2025-10-29 01:00:00,1,29,10,2025,101.06,13.2,24.6,0.0,100,13.5,95.0,10.4,8.8,5.6
59834,2025-10-29 02:00:00,2,29,10,2025,100.97999999999999,13.4,25.1,0.0,100,0.8,94.0,13.2,9.9,8.7
59835,2025-10-29 03:00:00,3,29,10,2025,100.99,13.2,25.6,0.0,100,0.2,91.0,13.4,10.4,8.6
59836,2025-10-29 04:00:00,4,29,10,2025,100.96000000000001,11.6,25.5,0.0,100,0.4,94.0,13.2,13.2,8.5
59837,2025-10-29 05:00:00,5,29,10,2025,101.02000000000001,6.9,25.3,0.0,100,0.4,94.0,11.6,13.4,8.5
59838,2025-10-29 06:00:00,6,29,10,2025,101.08,13.2,25.9,11.0,100,0.3,94.0,6.9,13.2,8.9
59839,2025-10-29 07:00:00,7,29,10,2025,101.12,15.0,27.0,103.0,100,0.1,89.0,13.2,11.6,12.0
59840,2025-10-29 08:00:00,8,29,10,2025,101.14,18.2,28.2,230.0,99,0.3,82.0,15.0,6.9,15.5
59841,2025-10-29 09:00:00,9,29,10,2025,101.17999999999999,18.1,29.2,389.0,68,0.2,77.0,18.2,13.2,18.0
